group,nearest_tanimoto,id
Evaluation,0.5625,35965
Evaluation,0.53846157,35988
Evaluation,0.39130434,36024
Evaluation,0.6,36025
Evaluation,0.53846157,36036
Evaluation,0.5,36037
Evaluation,0.53846157,36044
Evaluation,0.45454547,36058
Evaluation,0.6,36063
Evaluation,0.6666667,36116
Evaluation,0.6666667,36128
Evaluation,0.5555556,36202
Evaluation,0.8125,36240
Evaluation,0.93333334,36251
Evaluation,0.64,36309
Evaluation,0.6,36315
Evaluation,0.36842105,36395
Evaluation,0.34615386,36398
Evaluation,0.4117647,36403
Evaluation,0.57894737,36408
Evaluation,0.59090906,36425
Evaluation,0.45454547,36455
Evaluation,0.4,36462
Evaluation,0.64285713,36467
Evaluation,0.5862069,36469
Evaluation,0.61538464,36530
Evaluation,0.61538464,36555
Evaluation,0.625,36568
Evaluation,0.6666667,36603
Evaluation,0.6666667,36618
Evaluation,0.51724136,36654
Evaluation,0.48,36663
Evaluation,0.5925926,36681
Evaluation,0.72727275,36704
Evaluation,0.4642857,36715
Evaluation,0.6296296,36751
Evaluation,0.6,36774
Evaluation,0.7647059,36825
Evaluation,0.60714287,36856
Evaluation,0.6666667,36890
Evaluation,0.59090906,36899
Evaluation,0.5263158,36909
Evaluation,0.5625,36922
Evaluation,0.5769231,36929
Evaluation,0.6923077,36945
Evaluation,0.53846157,36990
Evaluation,0.73913044,37001
Evaluation,0.7647059,37002
Evaluation,0.72727275,37038
Evaluation,0.51724136,37083
Evaluation,0.5925926,37159
Evaluation,0.5185185,37176
Evaluation,0.64285713,37199
Evaluation,0.6,37213
Evaluation,0.6,37232
Evaluation,0.68,37250
Evaluation,0.61538464,37268
Evaluation,0.68,37280
Evaluation,0.6818182,37290
Evaluation,0.525,37321
Evaluation,0.42857143,37324
Evaluation,0.7058824,37341
Evaluation,0.5925926,37365
Evaluation,0.6,37370
Evaluation,0.6,37401
Evaluation,0.61904764,37403
Evaluation,0.8,37456
Evaluation,0.47058824,37537
Evaluation,0.44444445,37565
Evaluation,0.41666666,37566
Evaluation,0.45,37569
Evaluation,0.3125,37570
Evaluation,0.625,37594
Evaluation,0.6296296,37608
Evaluation,0.5769231,37648
Evaluation,0.625,37683
Evaluation,0.5833333,37684
Evaluation,0.64,37690
Evaluation,0.7058824,37709
Evaluation,0.65384614,37726
Evaluation,0.5769231,37727
Evaluation,0.6666667,37768
Evaluation,0.5294118,37792
Evaluation,0.54545456,37814
Evaluation,0.6,37815
Evaluation,0.57894737,37857
Evaluation,0.61904764,37860
Evaluation,0.65384614,37878
Evaluation,0.65,37882
Evaluation,0.5185185,37895
Evaluation,0.68,37907
Evaluation,0.65217394,37958
Evaluation,0.6956522,37993
Evaluation,0.6818182,38013
Evaluation,0.64,38062
Evaluation,0.5714286,38095
Evaluation,0.64285713,38109
Evaluation,0.65217394,38139
Evaluation,0.5769231,38162
Evaluation,0.6086956,38242
Evaluation,0.64285713,38311
Evaluation,0.6666667,38314
Evaluation,0.6956522,38338
Evaluation,0.60714287,38339
Evaluation,0.6086956,38387
Evaluation,0.62068963,38398
Evaluation,0.42857143,38429
Evaluation,0.6086956,38439
Evaluation,0.6666667,38445
Evaluation,0.516129,38455
Evaluation,0.60714287,38463
Evaluation,0.6296296,38489
Evaluation,0.6956522,38537
Evaluation,0.6666667,38565
Evaluation,0.6956522,38583
Evaluation,0.625,38620
Evaluation,0.71428573,38633
Evaluation,0.64,38651
Evaluation,0.64,38672
Evaluation,0.5185185,38765
Evaluation,0.7,38781
Evaluation,0.64,38794
Evaluation,0.65217394,38800
Evaluation,0.72727275,38805
Evaluation,0.64705884,38810
Evaluation,0.67741936,38857
Evaluation,0.52380955,38861
Evaluation,0.64285713,38864
Evaluation,0.6296296,38873
Evaluation,0.47058824,38923
Evaluation,0.54545456,38930
Evaluation,0.42105263,38939
Evaluation,0.42105263,38948
Evaluation,0.44444445,38966
Evaluation,1.0,38988
Evaluation,1.0,38992
Evaluation,0.47058824,39002
Evaluation,0.6296296,39035
Evaluation,0.60714287,39039
Evaluation,0.60714287,39054
Evaluation,0.6086956,39068
Evaluation,0.64285713,39071
Evaluation,0.516129,39107
Evaluation,0.5769231,39142
Evaluation,0.56,39157
Evaluation,0.64285713,39177
Evaluation,0.45833334,39216
Evaluation,1.0,39242
Evaluation,0.5,39243
Evaluation,0.6,39245
Evaluation,0.5555556,39253
Evaluation,0.5294118,39254
Evaluation,0.5769231,39267
Evaluation,0.57894737,39287
Evaluation,0.5625,39298
Evaluation,0.47368422,39300
Evaluation,0.5,39311
Evaluation,0.5217391,39321
Evaluation,0.5714286,39322
Evaluation,0.5,39326
Evaluation,0.4090909,39327
Evaluation,0.64705884,39338
Evaluation,0.44444445,39351
Evaluation,0.47368422,39368
Evaluation,0.5,39369
Evaluation,0.5,39374
Evaluation,0.5833333,39379
Evaluation,0.5,39392
Evaluation,0.4090909,39408
Evaluation,0.3888889,39410
Evaluation,0.6363636,39416
Evaluation,0.5625,39417
Evaluation,0.6,39425
Evaluation,0.6666667,39435
Evaluation,0.47368422,39437
Evaluation,1.0,39451
Evaluation,0.53846157,39468
Evaluation,0.5,39475
Evaluation,0.44444445,39476
Evaluation,0.47058824,39478
Evaluation,0.375,39479
Evaluation,0.47058824,39481
Evaluation,0.5,39484
Evaluation,0.53846157,39488
Evaluation,0.5833333,39498
Evaluation,0.41666666,39500
Evaluation,0.47368422,39511
Evaluation,0.6923077,39519
Evaluation,0.45454547,39526
Evaluation,0.64,39614
Evaluation,0.64,39624
Evaluation,0.5925926,39632
Evaluation,0.5862069,39686
Evaluation,0.5405405,39733
Evaluation,0.5769231,39747
Evaluation,0.64,39754
Evaluation,0.6551724,39786
Evaluation,0.86206895,39803
Evaluation,0.5714286,39825
Evaluation,0.46666667,39829
Evaluation,0.61290324,39832
Evaluation,0.6,39842
Evaluation,0.5833333,39852
Evaluation,0.59375,39855
Evaluation,0.5185185,39857
Evaluation,0.67741936,39860
Evaluation,0.6923077,39878
Evaluation,0.5,39886
Evaluation,0.5925926,39891
Evaluation,0.64,39892
Evaluation,0.65384614,39898
Evaluation,0.7096774,39904
Evaluation,0.6666667,39905
Evaluation,0.6551724,39908
Evaluation,0.5714286,39910
Evaluation,0.5897436,39918
Evaluation,0.625,39923
Evaluation,0.6666667,39941
Evaluation,0.6785714,39950
Evaluation,0.7058824,39951
Evaluation,0.4864865,39953
Evaluation,0.65384614,39960
Evaluation,0.67741936,39962
Evaluation,0.62068963,39968
Evaluation,0.54545456,39977
Evaluation,0.53571427,40007
Evaluation,0.5,40089
Evaluation,0.41379312,40095
Evaluation,0.59090906,40103
Evaluation,0.56,40109
Evaluation,0.56,40109
Evaluation,0.6818182,40137
Evaluation,0.4,40169
Evaluation,0.5,40170
Evaluation,0.4642857,40178
Evaluation,0.64,40190
Evaluation,0.60714287,40194
Evaluation,0.7037037,40201
Evaluation,0.4642857,40250
Evaluation,0.5925926,40256
Evaluation,0.4642857,40261
Evaluation,0.42857143,40301
Evaluation,0.6666667,40315
Evaluation,0.5833333,40319
Evaluation,0.5555556,40331
Evaluation,0.61538464,40453
Evaluation,0.6785714,40472
Evaluation,0.6,40476
Evaluation,0.6666667,40489
Evaluation,0.4516129,40518
Evaluation,0.68,40544
Evaluation,0.5555556,40552
Evaluation,0.5714286,40567
Evaluation,0.53333336,40616
Evaluation,0.46153846,40627
Evaluation,0.6363636,40635
Evaluation,0.6363636,40643
Evaluation,0.64285713,40647
Evaluation,0.6,40650
Evaluation,0.5,40669
Evaluation,0.625,40672
Evaluation,0.6,40678
Evaluation,0.7777778,40684
Evaluation,0.7777778,40695
Evaluation,0.5555556,40698
Evaluation,0.53846157,40699
Evaluation,0.4,40700
Evaluation,0.5,40715
Evaluation,0.35,40716
Evaluation,0.45,40734
Evaluation,0.5714286,40741
Evaluation,0.3846154,40745
Evaluation,0.35,40748
Evaluation,0.375,40752
Evaluation,0.61538464,40795
Evaluation,0.53846157,40799
Evaluation,0.7647059,40803
Evaluation,0.65217394,40804
Evaluation,0.61904764,40807
Evaluation,0.3043478,40812
Evaluation,0.5,40821
Evaluation,0.5263158,40826
Evaluation,0.6666667,40837
Evaluation,0.67741936,40840
Evaluation,0.6875,40842
Evaluation,0.625,40896
Evaluation,0.7058824,40901
Evaluation,0.5,40902
Evaluation,1.0,40914
Evaluation,0.4864865,40921
Evaluation,0.625,40941
Evaluation,0.6,40985
Evaluation,0.516129,40995
Evaluation,1.0,41008
Evaluation,0.5,41025
Evaluation,0.4347826,41029
Evaluation,0.54545456,41032
Evaluation,1.0,41042
Evaluation,0.5,41051
Evaluation,0.6333333,41062
Evaluation,0.516129,41066
Evaluation,0.5714286,41069
Evaluation,0.5714286,41072
Evaluation,0.43333334,41074
Evaluation,0.5555556,41078
Evaluation,0.44117647,41081
Evaluation,0.6551724,41083
Evaluation,0.5833333,41110
Evaluation,0.61538464,41123
Evaluation,0.5833333,41127
Evaluation,0.64285713,41130
Evaluation,0.5,41149
Evaluation,0.5555556,41156
Evaluation,0.5294118,41170
Evaluation,0.4117647,41177
Evaluation,0.5,41188
Evaluation,0.5833333,41241
Evaluation,0.5925926,41245
Evaluation,0.5714286,41248
Evaluation,0.6,41258
Evaluation,0.5,41273
Evaluation,0.5,41290
Evaluation,0.44444445,41294
Evaluation,0.53846157,41296
Evaluation,0.5,41299
Evaluation,0.4347826,41300
Evaluation,0.42857143,41312
Evaluation,0.5769231,41328
Evaluation,0.3809524,41334
Evaluation,0.5,41340
Evaluation,0.47058824,41358
Evaluation,0.42105263,41367
Evaluation,0.47058824,41374
Evaluation,0.5555556,41416
Evaluation,0.5555556,41421
Evaluation,0.5416667,41435
Evaluation,0.39130434,41438
Evaluation,0.45,41439
Evaluation,0.54545456,41444
Evaluation,0.54545456,41445
Evaluation,1.0,41449
Evaluation,0.6333333,41452
Evaluation,0.53846157,41460
Evaluation,0.72727275,41467
Evaluation,0.5,41484
Evaluation,0.61904764,41492
Evaluation,0.5555556,41497
Evaluation,0.5,41513
Evaluation,0.59090906,41520
Evaluation,0.6296296,41543
Evaluation,0.51724136,41547
Evaluation,0.5185185,41554
Evaluation,0.5263158,41564
Evaluation,0.5,41570
Evaluation,0.6,41572
Evaluation,0.6111111,41575
Evaluation,0.5,41581
Evaluation,0.375,41589
Evaluation,0.64285713,41597
Evaluation,0.64285713,41599
Evaluation,0.42105263,41604
Evaluation,0.53846157,41612
Evaluation,0.5,41623
Evaluation,1.0,41640
Evaluation,0.6666667,41656
Evaluation,0.5185185,41698
Evaluation,0.5,41699
Evaluation,0.47826087,41703
Evaluation,0.5769231,41705
Evaluation,0.53571427,41717
Evaluation,0.5769231,41761
Evaluation,0.5555556,41774
Evaluation,0.5555556,41826
Evaluation,1.0,41836
Evaluation,1.0,41842
Evaluation,1.0,41874
Evaluation,1.0,41897
Evaluation,1.0,41907
Evaluation,1.0,41908
Evaluation,1.0,41937
Evaluation,1.0,41959
Evaluation,1.0,41964
Evaluation,0.5,41973
Evaluation,0.47058824,41979
Evaluation,0.35714287,41991
Evaluation,0.41666666,41992
Evaluation,0.41666666,41998
Evaluation,0.25,42002
Evaluation,0.2857143,42003
Evaluation,0.8,42015
Evaluation,0.5833333,42022
Evaluation,0.64285713,42024
Evaluation,0.4375,42026
Evaluation,0.53846157,42027
Evaluation,0.44444445,42030
Evaluation,0.5833333,42031
Evaluation,0.5,42035
Evaluation,0.61538464,42051
Evaluation,0.5769231,42068
Evaluation,0.5862069,42088
Evaluation,0.61538464,42121
Evaluation,0.61538464,42139
Evaluation,0.59090906,42151
Evaluation,0.64285713,42200
Evaluation,0.61538464,42202
Evaluation,0.6666667,42255
Evaluation,0.71428573,42271
Evaluation,0.7368421,42313
Evaluation,0.68,42318
Evaluation,0.61538464,42322
Evaluation,0.61538464,42323
Evaluation,0.64,42351
Evaluation,0.5135135,42375
Evaluation,0.6785714,42397
Evaluation,0.64285713,42411
Evaluation,0.65,42433
Evaluation,0.65,42433
Evaluation,0.5833333,42444
Evaluation,0.6666667,42453
Evaluation,0.64285713,42472
Evaluation,0.61538464,42490
Evaluation,0.64,42498
Evaluation,0.5555556,42543
Evaluation,0.5833333,42548
Evaluation,0.53571427,42588
Evaluation,0.5769231,42613
Evaluation,0.65217394,42630
Evaluation,0.6818182,42636
Evaluation,0.6296296,42690
Evaluation,0.6296296,42695
Evaluation,0.5714286,42704
Evaluation,0.5555556,42748
Evaluation,0.5,42750
Evaluation,0.61538464,42773
Evaluation,0.6296296,42785
Evaluation,0.61538464,42800
Evaluation,0.5555556,42827
Evaluation,0.53846157,42842
Evaluation,0.5,42859
Evaluation,0.64,42863
Evaluation,0.5217391,42932
Evaluation,0.60714287,42960
Evaluation,0.62068963,43036
Evaluation,0.65,43041
Evaluation,0.5,43051
Evaluation,0.64285713,43077
Evaluation,0.45454547,43144
Evaluation,0.33333334,43147
Evaluation,0.52380955,43152
Evaluation,0.52,43200
Evaluation,0.5,43202
Evaluation,0.52380955,43219
Evaluation,0.54545456,43222
Evaluation,0.5185185,43225
Evaluation,0.45454547,43236
Evaluation,1.0,43237
Evaluation,0.5294118,43239
Evaluation,0.5,43250
Evaluation,0.33333334,43278
Evaluation,0.42307693,43289
Evaluation,0.5833333,43312
Evaluation,0.4642857,43317
Evaluation,0.7,43327
Evaluation,1.0,43328
Evaluation,0.6363636,43331
Evaluation,0.6,43339
Evaluation,0.75,43346
Evaluation,0.48,43364
Evaluation,0.55,43370
Evaluation,0.53846157,43371
Evaluation,0.5,43416
Evaluation,0.6086956,43417
Evaluation,0.3043478,43419
Evaluation,0.35,43425
Evaluation,1.0,43450
Evaluation,1.0,43456
Evaluation,1.0,43457
Evaluation,0.44444445,43459
Evaluation,0.375,43460
Evaluation,0.41379312,43488
Evaluation,0.5714286,43581
Evaluation,0.6666667,43587
Evaluation,0.5833333,43595
Evaluation,0.55172414,43608
Evaluation,0.6,43612
Evaluation,0.5714286,43657
Evaluation,0.5555556,43685
Evaluation,0.5714286,43696
Evaluation,0.46666667,43750
Evaluation,0.6,43755
Evaluation,0.5714286,43757
Evaluation,0.5625,43773
Evaluation,0.64285713,43777
Evaluation,1.0,43794
Evaluation,0.4117647,43797
Evaluation,0.7777778,43801
Evaluation,0.6666667,43807
Evaluation,0.6666667,43813
Evaluation,0.6666667,43826
Evaluation,0.5625,43851
Evaluation,0.53846157,43857
Evaluation,0.72727275,43868
Evaluation,0.6666667,43895
Evaluation,0.6666667,43897
Evaluation,0.625,43899
Evaluation,0.6666667,43900
Evaluation,0.64705884,43909
Evaluation,0.71428573,43925
Evaluation,0.5833333,43927
Evaluation,0.44444445,43935
Evaluation,0.5,43936
Evaluation,0.6666667,43944
Evaluation,0.625,43957
Evaluation,0.625,43958
Evaluation,0.5833333,43959
Evaluation,0.5625,43985
Evaluation,0.6,44024
Evaluation,0.61904764,44031
Evaluation,0.45,44035
Evaluation,0.47368422,44052
Evaluation,0.41666666,44058
Evaluation,0.47058824,44059
Evaluation,0.5882353,44078
Evaluation,0.4375,44084
Evaluation,0.47058824,44090
Evaluation,0.5,44105
Evaluation,0.3846154,44106
Evaluation,0.31578946,44109
Evaluation,0.5294118,44124
Evaluation,1.0,44133
Evaluation,0.375,44139
Evaluation,0.41666666,44140
Evaluation,0.71428573,44141
Evaluation,0.45454547,44142
Evaluation,0.37931034,44158
Evaluation,0.65217394,44160
Evaluation,0.5769231,44177
Evaluation,0.46153846,44179
Evaluation,0.5769231,44187
Evaluation,0.6666667,44195
Evaluation,0.5416667,44205
Evaluation,0.46666667,44232
Evaluation,0.53333336,44235
Evaluation,0.5,44237
Evaluation,0.5,44246
Evaluation,0.4375,44253
Evaluation,0.71428573,44259
Evaluation,0.42857143,44270
Evaluation,0.41666666,44285
Evaluation,0.5555556,44289
Evaluation,0.53333336,44298
Evaluation,0.5555556,44312
Evaluation,0.53333336,44315
Evaluation,0.5,44317
Evaluation,0.6666667,44322
Evaluation,0.4,44329
Evaluation,0.53333336,44331
Evaluation,0.46666667,44337
Evaluation,0.46153846,44344
Evaluation,0.4117647,44347
Evaluation,0.5833333,44363
Evaluation,0.44444445,44370
Evaluation,0.5,44373
Evaluation,0.47058824,44379
Evaluation,0.47058824,44384
Evaluation,0.5,44385
Evaluation,0.41666666,44410
Evaluation,0.5714286,44416
Evaluation,0.5,44419
Evaluation,0.53846157,44429
Evaluation,0.4117647,44445
Evaluation,0.45833334,44468
Evaluation,0.64,44475
Evaluation,0.5555556,44480
Evaluation,0.7777778,44486
Evaluation,0.375,44519
Evaluation,0.5625,44546
Evaluation,0.53846157,44574
Evaluation,0.6,44589
Evaluation,0.3846154,44614
Evaluation,0.54545456,44623
Evaluation,0.26086956,44628
Evaluation,0.27272728,44629
Evaluation,0.6,44637
Evaluation,0.3888889,44681
Evaluation,0.3846154,44692
Evaluation,0.33333334,44703
Evaluation,0.45454547,44719
Evaluation,0.30769232,44735
Evaluation,0.30769232,44737
Evaluation,0.56,44744
Evaluation,1.0,44747
Evaluation,0.7,44751
Evaluation,0.6,44785
Evaluation,0.5,44801
Evaluation,0.35,44813
Evaluation,0.46153846,44835
Evaluation,0.53846157,44842
Evaluation,0.3529412,44844
Evaluation,0.61538464,44881
Evaluation,0.5555556,44892
Evaluation,0.53846157,44894
Evaluation,0.5833333,44896
Evaluation,0.53846157,44902
Evaluation,0.47058824,44909
Evaluation,0.41666666,44911
Evaluation,0.5882353,44913
Evaluation,0.6,44935
Evaluation,0.41666666,44952
Evaluation,0.3125,44954
Evaluation,0.54545456,45004
Evaluation,0.53846157,45016
Evaluation,0.3888889,45027
Evaluation,0.53846157,45032
Evaluation,0.375,45039
Evaluation,0.5,45040
Evaluation,0.36842105,45047
Evaluation,0.46666667,45056
Evaluation,0.61538464,45073
Evaluation,0.5,45077
Evaluation,0.5882353,45085
Evaluation,0.53333336,45088
Evaluation,0.5294118,45112
Evaluation,0.42105263,45125
Evaluation,0.5,45127
Evaluation,0.5294118,45160
Evaluation,0.5,45170
Evaluation,0.6363636,45178
Evaluation,0.47058824,45192
Evaluation,0.6666667,45194
Evaluation,0.61538464,45195
Evaluation,0.61538464,45197
Evaluation,0.41666666,45203
Evaluation,0.53846157,45207
Evaluation,0.3846154,45208
Evaluation,0.41666666,45209
Evaluation,0.5555556,45210
Evaluation,0.45454547,45217
Evaluation,0.46666667,45218
Evaluation,0.42105263,45219
Evaluation,0.42307693,45225
Evaluation,0.33333334,45234
Evaluation,0.47058824,45235
Evaluation,0.5,45241
Evaluation,0.46153846,45277
Evaluation,0.54545456,45312
Evaluation,0.47058824,45319
Evaluation,0.45454547,45321
Evaluation,0.5,45325
Evaluation,0.5833333,45343
Evaluation,0.6666667,45345
Evaluation,0.55,45354
Evaluation,0.6666667,45375
Evaluation,0.4375,45379
Evaluation,1.0,45386
Evaluation,1.0,45392
Evaluation,1.0,45393
Evaluation,1.0,45402
Evaluation,0.46153846,45404
Evaluation,0.35714287,45407
Evaluation,0.33333334,45409
Evaluation,0.4,45439
Evaluation,0.5652174,45452
Evaluation,0.6,45456
Evaluation,0.7307692,45484
Evaluation,0.6551724,45488
Evaluation,0.61538464,45492
Evaluation,0.61538464,45493
Evaluation,0.59090906,45525
Evaluation,0.48,45528
Evaluation,0.52380955,45534
Evaluation,0.6,45535
Evaluation,0.54545456,45538
Evaluation,0.5217391,45543
Evaluation,0.54545456,45546
Evaluation,0.6315789,45572
Evaluation,0.5217391,45582
Evaluation,0.6,45597
Evaluation,0.52380955,45608
Evaluation,0.5,45626
Evaluation,0.64705884,45627
Evaluation,0.5,45641
Evaluation,0.65217394,45652
Evaluation,0.45833334,45671
Evaluation,0.45833334,45676
Evaluation,0.35,45686
Evaluation,0.52380955,45689
Evaluation,1.0,45696
Evaluation,0.7647059,45698
Evaluation,1.0,45706
Evaluation,0.7894737,45714
Evaluation,0.5833333,45725
Evaluation,0.47368422,45747
Evaluation,0.6296296,45769
Evaluation,0.65217394,45773
Evaluation,0.85,45854
Evaluation,0.6296296,45860
Evaluation,0.61538464,45867
Evaluation,0.4117647,45912
Evaluation,0.44444445,45920
Evaluation,1.0,45923
Evaluation,1.0,45924
Evaluation,0.64,46089
Evaluation,0.5294118,46114
Evaluation,0.5555556,46132
Evaluation,0.5882353,46134
Evaluation,0.6,46211
Evaluation,0.6296296,46215
Evaluation,0.5833333,46226
Evaluation,0.5,46236
Evaluation,0.67741936,46251
Evaluation,0.44444445,46265
Evaluation,0.65217394,46297
Evaluation,0.71428573,46319
Evaluation,0.6666667,46353
Evaluation,0.5263158,46398
Evaluation,0.5263158,46420
Evaluation,0.5263158,46421
Evaluation,0.5263158,46424
Evaluation,0.5263158,46441
Evaluation,0.64285713,46444
Evaluation,0.53846157,46452
Evaluation,0.68,46490
Evaluation,0.44444445,46504
Evaluation,0.5714286,46506
Evaluation,1.0,46514
Evaluation,0.6363636,46523
Evaluation,0.64285713,46559
Evaluation,0.8947368,46568
Evaluation,0.6296296,46610
Evaluation,0.53846157,46630
Evaluation,0.53846157,46634
Evaluation,0.5294118,46664
Evaluation,0.73913044,46675
Evaluation,0.57894737,46686
Evaluation,0.7,46695
Evaluation,0.625,46767
Evaluation,0.65217394,46830
Evaluation,0.6296296,46861
Evaluation,0.6296296,46863
Evaluation,0.61538464,46910
Evaluation,0.75,46918
Evaluation,0.73913044,46931
Evaluation,0.73913044,46951
Evaluation,0.75,46972
Evaluation,0.5625,46974
Evaluation,0.5185185,47035
Evaluation,0.68,47079
Evaluation,0.65217394,47138
Evaluation,0.5,47173
Evaluation,0.36842105,47176
Evaluation,0.75,47198
Evaluation,0.59090906,47206
Evaluation,0.55,47254
Evaluation,0.64285713,47271
Evaluation,0.59090906,47295
Evaluation,0.6666667,47303
Evaluation,0.7894737,47336
Evaluation,0.6296296,47337
Evaluation,0.60714287,47342
Evaluation,0.4117647,47360
Evaluation,0.6666667,47370
Evaluation,0.3478261,47377
Evaluation,0.64285713,47413
Evaluation,0.6296296,47417
Evaluation,0.72,47438
Evaluation,0.42307693,47491
Evaluation,0.6551724,47505
Evaluation,0.45454547,47536
Evaluation,0.4074074,47541
Evaluation,0.3181818,47545
Evaluation,0.32,47546
Evaluation,0.42857143,47589
Evaluation,0.42307693,47601
Evaluation,0.375,47602
Evaluation,0.3125,47611
Evaluation,0.4,47621
Evaluation,0.65217394,47638
Evaluation,0.59090906,47681
Evaluation,0.71428573,47682
Evaluation,0.7083333,47728
Evaluation,0.45454547,47752
Evaluation,0.33333334,47756
Evaluation,0.5833333,47762
Evaluation,0.41666666,47769
Evaluation,0.625,47837
Evaluation,0.61538464,47869
Evaluation,0.61538464,47891
Evaluation,0.61538464,47911
Evaluation,0.7222222,47918
Evaluation,0.5,48041
Evaluation,0.41666666,48054
Evaluation,0.7916667,48064
Evaluation,0.5714286,48079
Evaluation,0.65,48093
Evaluation,0.47619048,48094
Evaluation,0.5185185,48114
Evaluation,0.64,48142
Evaluation,0.65384614,48159
Evaluation,0.6551724,48205
Evaluation,0.42105263,48240
Evaluation,0.6,48268
Evaluation,0.75,48275
Evaluation,0.42424244,48281
Evaluation,0.6551724,48378
Evaluation,0.6666667,48405
Evaluation,0.47058824,48446
Evaluation,0.7647059,48484
Evaluation,0.65,48492
Evaluation,1.0,48505
Evaluation,0.6666667,48511
Evaluation,0.52380955,48523
Evaluation,0.41666666,48526
Evaluation,0.41666666,48529
Evaluation,0.6666667,48535
Evaluation,0.61538464,48536
Evaluation,0.625,48573
Evaluation,0.5652174,48614
Evaluation,0.7083333,48615
Evaluation,0.6111111,48640
Evaluation,0.5714286,48641
Evaluation,0.68,48655
Evaluation,0.64285713,48679
Evaluation,0.4,48718
Evaluation,0.72727275,48754
Evaluation,0.75,48759
Evaluation,0.61538464,48777
Evaluation,0.72,48892
Evaluation,0.64285713,48893
Evaluation,0.5,48935
Evaluation,0.8,48983
Evaluation,0.64285713,48999
Evaluation,0.57894737,49043
Evaluation,0.5263158,49048
Evaluation,0.625,49055
Evaluation,0.68,49085
Evaluation,0.75,49096
Evaluation,0.5405405,49123
Evaluation,0.72727275,49153
Evaluation,0.6785714,49157
Evaluation,0.85,49215
Evaluation,0.68421054,49217
Evaluation,0.75,49219
Evaluation,0.73913044,49223
Evaluation,0.6086956,49234
Evaluation,0.7894737,49247
Evaluation,0.65384614,49273
Evaluation,0.625,49298
Evaluation,0.5833333,49301
Evaluation,0.8181818,49302
Evaluation,0.72727275,49316
Evaluation,0.5,49325
Evaluation,0.65217394,49329
Evaluation,0.5652174,49332
Evaluation,0.5652174,49334
Evaluation,0.4375,49338
Evaluation,0.47368422,49340
Evaluation,0.53846157,49344
Evaluation,0.64285713,49348
Evaluation,0.71428573,49361
Evaluation,0.65384614,49395
Evaluation,0.7619048,49412
Evaluation,0.6,49413
Evaluation,0.88235295,49449
Evaluation,0.6666667,49463
Evaluation,0.6666667,49476
Evaluation,0.625,49493
Evaluation,0.5714286,49504
Evaluation,0.625,49517
Evaluation,0.61904764,49522
Evaluation,0.59090906,49524
Evaluation,0.65384614,49530
Evaluation,0.6363636,49588
Evaluation,0.625,49593
Evaluation,0.5833333,49607
Evaluation,0.516129,49619
Evaluation,0.6666667,49650
Evaluation,0.64285713,49662
Evaluation,0.72,49687
Evaluation,0.64285713,49711
Evaluation,0.5,49739
Evaluation,0.5652174,49748
Evaluation,0.44,49751
Evaluation,0.6551724,49758
Evaluation,0.5416667,49782
Evaluation,0.47368422,49786
Evaluation,0.5,49787
Evaluation,0.6315789,49788
Evaluation,0.5,49800
Evaluation,0.59090906,49803
Evaluation,0.5652174,49805
Evaluation,0.5652174,49806
Evaluation,0.5714286,49828
Evaluation,0.59090906,49829
Evaluation,0.3888889,49837
Evaluation,0.62068963,49853
Evaluation,0.5714286,49854
Evaluation,0.5833333,49873
Evaluation,0.5833333,49874
Evaluation,0.62068963,49909
Evaluation,0.41666666,49962
Evaluation,0.6,49983
Evaluation,0.37931034,50023
Evaluation,0.4375,50027
Evaluation,0.5833333,50028
Evaluation,0.5,50036
Evaluation,0.6363636,50057
Evaluation,0.71428573,50058
Evaluation,0.4642857,50063
Evaluation,0.39285713,50069
Evaluation,0.34375,50081
Evaluation,0.35714287,50089
Evaluation,0.5,50114
Evaluation,0.6363636,50132
Evaluation,0.4,50134
Evaluation,0.7894737,50139
Evaluation,0.59090906,50151
Evaluation,0.5652174,50152
Evaluation,0.64,50166
Evaluation,0.5652174,50167
Evaluation,0.37209302,50170
Evaluation,0.7692308,50175
Evaluation,0.625,50192
Evaluation,0.5483871,50204
Evaluation,0.54545456,50216
Evaluation,0.47368422,50217
Evaluation,0.45454547,50224
Evaluation,0.56,50226
Evaluation,0.3809524,50230
Evaluation,0.4814815,50243
Evaluation,0.5652174,50260
Evaluation,0.44444445,50266
Evaluation,0.5714286,50292
Evaluation,0.4347826,50305
Evaluation,0.54545456,50311
Evaluation,0.4117647,50318
Evaluation,0.7,50327
Evaluation,0.7,50329
Evaluation,0.6363636,50331
Evaluation,0.5,50336
Evaluation,0.5,50344
Evaluation,0.5,50347
Evaluation,0.5294118,50382
Evaluation,0.5833333,50383
Evaluation,0.46666667,50391
Evaluation,0.6,50392
Evaluation,0.5833333,50400
Evaluation,0.5,50401
Evaluation,0.5,50402
Evaluation,0.42307693,50403
Evaluation,0.3125,50406
Evaluation,0.41666666,50414
Evaluation,0.44444445,50415
Evaluation,0.5,50449
Evaluation,0.5652174,50482
Evaluation,0.625,50484
Evaluation,0.56666666,50489
Evaluation,0.5,50504
Evaluation,0.5,50513
Evaluation,0.5833333,50527
Evaluation,0.5,50532
Evaluation,0.4,50535
Evaluation,0.53846157,50545
Evaluation,0.55172414,50558
Evaluation,0.5185185,50562
Evaluation,1.0,50570
Evaluation,1.0,50574
Evaluation,1.0,50577
Evaluation,0.44444445,50581
