external_index,source_table,row_index,name,D,P,canonical_smiles,heavy_atoms,mol_wt,pred__cat_rank,pred__cat_raw,pred__lgbm_normal,pred__lgbm_rank,pred__lgbm_raw,pred__xgb_rank,pred__xgb_raw,P_pred__single_lgbm_raw,pred__vector_mu,score__cat_rank,score__cat_raw,score__lgbm_normal,score__lgbm_rank,score__lgbm_raw,score__xgb_rank,score__xgb_raw,score__vector_mu,D_score__final_eight_member,D_rank_desc,P_rank_desc,D_score__recomputed_subset
217,official_train,229,4-Bromophenethyl alcohol,1.955816,118.746333,OCCc1ccc(Br)cc1,10,201.063,0.4525962437784495,2.991494057002478,-0.1950323985566067,0.4884797786397393,3.1408564339299727,0.37381905,0.4629042,112.2162879279601,2.59863805770874,0.7597765363128491,0.7486033519553073,0.7374301675977654,0.770949720670391,0.7877094972067039,0.6480446927374302,0.7821229050279329,0.6871508379888268,0.7054594413407821,51,24,0.7521211428571428
15,official_train,15,2-phenylethanol,1.45,98.959,OCCc1ccccc1,9,122.16699999999996,0.1807638661501417,1.8980287061065129,-0.9803034611232334,0.2022093240298229,1.811663438000815,0.19410604,-0.7648156,92.74577187776542,1.667992115020752,0.2737430167597765,0.4022346368715084,0.3687150837988827,0.3575418994413408,0.3687150837988827,0.3463687150837989,0.441340782122905,0.4636871508379888,0.4111376536312849,101,46,0.42329171428571427
5,official_train,5,1-(2-hydroxyethyl)imidazole,4.9617,75.686,OCCn1ccnc1,8,112.13199999999998,0.6295279394702961,3.5632243118543174,0.2599328393534051,0.5473002772586152,3.4800284278851015,0.51838195,0.54054916,72.82258409845048,4.037546157836914,0.8324022346368715,0.8156424581005587,0.8156424581005587,0.8044692737430168,0.8100558659217877,0.8044692737430168,0.8044692737430168,0.8491620111731844,0.8235023463687151,35,84,0.8837488571428571
74,official_train,79,benzyl alcohol,1.7,86.162,OCc1ccccc1,8,108.13999999999996,0.2278803351366068,2.025107796094992,-0.8618349008845749,0.2071081473940644,2.0985693852227896,0.23997295,-0.76554483,80.29207036756642,1.1948224306106567,0.441340782122905,0.4581005586592179,0.4748603351955307,0.3687150837988827,0.4916201117318435,0.4692737430167598,0.435754189944134,0.3240223463687151,0.3847897206703911,110,66,0.4010177142857142
21,official_train,21,3-甲醇吡啶,2.7899,78.649,OCc1cccnc1,8,109.128,0.3256533017613335,2.0434400604765406,-0.6550554728096113,0.3182719196353944,2.496254437543701,0.30319735,-0.40685287,75.5355128534735,1.8217447996139529,0.5586592178770949,0.4692737430167598,0.553072625698324,0.5698324022346368,0.6033519553072626,0.5698324022346368,0.5586592178770949,0.4916201117318435,0.5350938547486033,81,76,0.5628014285714286
261,official_test,3,3-羟基吡啶,1.2453,66.572,Oc1cccnc1,7,95.101,0.3451893989655391,2.447469665732949,-0.6303041956010914,0.3147900823809779,2.042018903442765,0.2947843,-0.7565351,63.76819197443373,2.626220226287842,0.5921787709497207,0.5865921787709497,0.5586592178770949,0.5642458100558659,0.4804469273743016,0.5586592178770949,0.4525139664804469,0.6927374301675978,0.6022341899441341,69,104,0.6372322857142856
81,official_train,86,carbon disulfide,0.0,54.002,S=C=S,3,76.14500000000001,-0.0429262286110244,-0.0155807421605085,-3.644026942022216,-0.0553089989353925,-0.2266654531063492,-0.0020309663,-2.9923325,43.03478609268792,0.0092736026272177,0.0055865921787709,0.0055865921787709,0.0055865921787709,0.0055865921787709,0.0055865921787709,0.0111731843575419,0.0055865921787709,0.0502793296089385,0.0260091620111731,179,147,0.02110942857142857
169,official_train,177,Cyclopentanethiol,1.913,76.89215469,SC1CCCC1,6,102.202,0.1745973056520812,1.8025884635871892,-1.1497595129381557,0.1838208716196989,1.68156174142396,0.17726739,-1.1296157,75.44508799602067,1.865866780281067,0.2513966480446927,0.3072625698324022,0.2458100558659217,0.3072625698324022,0.2625698324022346,0.2849162011173184,0.2346368715083799,0.5139664804469274,0.3794397765363129,113,77,0.39395571428571424
201,official_train,212,"1,2-Ethanedithiol",0.0,63.13237099,SCCS,4,94.204,0.1515043561646659,1.583958743380183,-1.3131617008434169,0.1314248339660652,1.508402370974912,0.13279872,-1.3097777,61.75047332916351,1.0462337732315063,0.1899441340782122,0.2122905027932961,0.1955307262569832,0.1731843575418994,0.217877094972067,0.1508379888268156,0.1899441340782122,0.2960893854748603,0.2221005586592178,145,109,0.217262
135,official_train,142,咪唑,1.7562,43.37,c1c[nH]cn1,5,68.079,0.5592153280599195,3.6089991515725512,0.3029034190461749,0.5577942735641086,3.4137062428004823,0.59545857,0.7578498,45.486235368453826,3.668113231658935,0.8100558659217877,0.8212290502793296,0.8212290502793296,0.8100558659217877,0.8044692737430168,0.8324022346368715,0.8156424581005587,0.8044692737430168,0.8141448044692737,36,142,0.871178
133,official_train,138,吡咯,1.8811,51.8,c1cc[nH]c1,5,67.091,0.2175422137605007,1.9855603675806677,-0.6742507411071643,0.2226364307200044,2.070820859891204,0.24116561,-0.5459171,49.99766468170677,2.047929286956787,0.4078212290502793,0.441340782122905,0.5363128491620112,0.4189944134078212,0.4860335195530726,0.4748603351955307,0.5139664804469274,0.5810055865921788,0.5152243575418995,87,131,0.5359297142857142
73,official_train,78,benzene,0.0,68.072,c1ccccc1,6,78.11399999999999,0.0143087213739419,0.1849447944678925,-3.255424682849298,0.0275640118248268,0.1640652075327895,0.025858978,-2.5504694,65.51151161914376,2.742912693065591e-05,0.0614525139664804,0.0167597765363128,0.0223463687150838,0.0335195530726257,0.0223463687150838,0.0391061452513966,0.0558659217877094,0.0055865921787709,0.0260596648044692,178,101,0.03006771428571428
134,official_train,139,吡啶,2.366,61.032,c1ccncc1,6,79.10199999999998,0.2548344846232422,2.0890775571973705,-0.6670618977963635,0.2235432783016144,2.15115802519108,0.24793448,-0.62489635,60.59991236188876,2.326120615005493,0.4916201117318435,0.4804469273743016,0.5418994413407822,0.4245810055865922,0.5139664804469274,0.4804469273743016,0.4972067039106145,0.6480446927374302,0.5439705027932961,78,111,0.5696414285714285
93,official_train,98,furan,0.67,47.838,c1ccoc1,5,68.07499999999999,0.0931690750188514,0.980591368190963,-1.8058960922840068,0.1081101361255755,1.0222440433844866,0.13352899,-1.6880509,46.038655541997905,0.6183830499649048,0.1284916201117318,0.0949720670391061,0.1173184357541899,0.1284916201117318,0.106145251396648,0.1620111731843575,0.106145251396648,0.1899441340782122,0.1600931843575418,153,140,0.16023542857142856
